game,Console,TotalSales,Publisher,genre,Releasedate,urlimg,urlgame
Sudden Strike 4,XOne,0.02,Kalypso Media,Strategy,26 Jun 18,https://www.vgchartz.com/games/boxart/full_3880477AmericaFrontccc.jpg,https://www.vgchartz.com/game/221493/sudden-strike-4/?region=All
This Is the Police 2,XOne,0.02,THQ Nordic,Strategy,25 Sep 18,https://www.vgchartz.com/games/boxart/full_9655931AmericaFrontccc.jpg,https://www.vgchartz.com/game/220935/this-is-the-police-2/?region=All
Space Hulk Tactics,XOne,0.02,Focus Home Interactive,Strategy,09 Oct 18,https://www.vgchartz.com/games/boxart/full_4594561AmericaFrontccc.jpg,https://www.vgchartz.com/game/222249/space-hulk-tactics/?region=All
Dungeons 3,XOne,0.02,Kalypso Media,Strategy,17 Oct 17,https://www.vgchartz.com/games/boxart/full_4823709PALFrontccc.jpg,https://www.vgchartz.com/game/212041/dungeons-3/?region=All
Blackguards 2,XOne,0.02,Kalypso Media,Strategy,19 Sep 17,https://www.vgchartz.com/games/boxart/full_4936853AmericaFrontccc.jpg,https://www.vgchartz.com/game/212054/blackguards-2/?region=All
Lock's Quest,XOne,0.02,THQ Nordic,Strategy,30 May 17,https://www.vgchartz.com/games/boxart/full_4155371AmericaFrontccc.jpg,https://www.vgchartz.com/game/174550/locks-quest/?region=All
Shadow Tactics: Blades of the Shogun,XOne,0.01,Kalypso Media,Strategy,01 Aug 17,https://www.vgchartz.com/games/boxart/full_3851898AmericaFrontccc.jpg,https://www.vgchartz.com/game/95434/shadow-tactics-blades-of-the-shogun/?region=All
Battle Worlds: Kronos,XOne,0.01,Nordic Games,Strategy,10 May 16,https://www.vgchartz.com/games/boxart/full_9400817AmericaFrontccc.jpg,https://www.vgchartz.com/game/98055/battle-worlds-kronos/?region=All
Jagged Alliance: Rage!,XOne,0.01,THQ Nordic,Strategy,07 Dec 18,https://www.vgchartz.com/games/boxart/full_8064702AmericaFrontccc.jpg,https://www.vgchartz.com/game/222763/jagged-alliance-rage/?region=All
Psycho-Pass: Mandatory Happiness,XOne,0.02,5pb,Visual+Novel,01 Jan 15,https://www.vgchartz.com/games/boxart/full_5364614JapanFrontccc.jpg,https://www.vgchartz.com/game/82675/psycho-pass-mandatory-happiness/?region=All
